fid,cat,cat_,cat__1_1,cat__1,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM_ID,UPDATED,PERIMETER,AREA,LONGITUDE,LATITUDE
4250,"4136","2548","2604","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4251,"4137","2549","2605","1570",Culion,PH175322000,Palawan,PH175300000,Region IV-B,PH170000000,"175322000",2019-12-31,615554.596999999950640,432151814.399999976158142,119.971000000000004,11.834000000000000
4252,"4138","2550","2606","1570",Culion,PH175322000,Palawan,PH175300000,Region IV-B,PH170000000,"175322000",2019-12-31,615554.596999999950640,432151814.399999976158142,119.971000000000004,11.834000000000000
4253,"4139","2551","2607","1570",Culion,PH175322000,Palawan,PH175300000,Region IV-B,PH170000000,"175322000",2019-12-31,615554.596999999950640,432151814.399999976158142,119.971000000000004,11.834000000000000
4254,"4140","2534","2589","1555",Busuanga,PH175307000,Palawan,PH175300000,Region IV-B,PH170000000,"175307000",2019-12-31,354291.178000000014435,404538678.600000023841858,119.956999999999994,12.173000000000000
4255,"4141","2553","2609","1579",Looc,PH175907000,Romblon,PH175900000,Region IV-B,PH170000000,"175907000",2019-12-31,80472.319000000003143,81483302.439999997615814,122.001000000000005,12.268000000000001
4256,"4142","2554","2610","1581",Odiongan,PH175909000,Romblon,PH175900000,Region IV-B,PH170000000,"175909000",2019-12-31,62218.711000000002969,136595932.800000011920929,122.013000000000005,12.400000000000000
4257,"4143","2552","2608","1579",Looc,PH175907000,Romblon,PH175900000,Region IV-B,PH170000000,"175907000",2019-12-31,80472.319000000003143,81483302.439999997615814,122.001000000000005,12.268000000000001
4258,"4144","2555","2611","1588",Ferrol,PH175916000,Romblon,PH175900000,Region IV-B,PH170000000,"175916000",2019-12-31,43154.129999999997381,34687393.619999997317791,121.950999999999993,12.327000000000000
4259,"4145","2556","2612","1589",Santa Maria,PH175917000,Romblon,PH175900000,Region IV-B,PH170000000,"175917000",2019-12-31,34132.987000000000990,50049763.000000000000000,122.079999999999998,12.406000000000001
4260,"4146","2557","2613","1609",Murcia,PH064520000,Negros Occidental,PH064500000,Region VI,PH060000000,"64520000",2019-12-31,92800.960999999995693,279426375.699999988079071,123.100999999999999,10.579000000000001
4261,"4147","2558","2614","1590",Bacolod City,PH064501000,Negros Occidental,PH064500000,Region VI,PH060000000,"64501000",2019-12-31,93785.770999999993364,162377865.599999994039536,122.992999999999995,10.647000000000000
4262,"4148","2559","2615","1601",Hinoba-An,PH064512000,Negros Occidental,PH064500000,Region VI,PH060000000,"64512000",2019-12-31,126702.354000000006636,402038209.800000011920929,122.575000000000003,9.585000000000001
4263,"4149","2560","2616","1601",Hinoba-An,PH064512000,Negros Occidental,PH064500000,Region VI,PH060000000,"64512000",2019-12-31,126702.354000000006636,402038209.800000011920929,122.575000000000003,9.585000000000001
4264,"4150","2561","2617","1602",Ilog,PH064513000,Negros Occidental,PH064500000,Region VI,PH060000000,"64513000",2019-12-31,145662.538999999989755,294032465.500000000000000,122.724999999999994,9.830000000000000
4265,"4151","2562","2618","1602",Ilog,PH064513000,Negros Occidental,PH064500000,Region VI,PH060000000,"64513000",2019-12-31,145662.538999999989755,294032465.500000000000000,122.724999999999994,9.830000000000000
4266,"4152","2563","2619","1604",City of Kabankalan,PH064515000,Negros Occidental,PH064500000,Region VI,PH060000000,"64515000",2019-12-31,135745.937000000005355,659258450.899999976158142,122.825999999999993,9.856000000000000
4267,"4153","2564","2620","1609",Murcia,PH064520000,Negros Occidental,PH064500000,Region VI,PH060000000,"64520000",2019-12-31,92800.960999999995693,279426375.699999988079071,123.100999999999999,10.579000000000001
4268,"4154","2565","2621","1613",San Carlos City,PH064524000,Negros Occidental,PH064500000,Region VI,PH060000000,"64524000",2019-12-31,144298.331999999994878,407758728.300000011920929,123.307000000000002,10.489000000000001
4269,"4155","2566","2622","1610",Pontevedra,PH064521000,Negros Occidental,PH064500000,Region VI,PH060000000,"64521000",2019-12-31,57039.309999999997672,111556220.500000000000000,122.929000000000002,10.356000000000000
4270,"4156","2567","2623","1614",San Enrique,PH064525000,Negros Occidental,PH064500000,Region VI,PH060000000,"64525000",2019-12-31,24467.620999999999185,28269098.019999999552965,122.870999999999995,10.417999999999999
4271,"4157","2568","2624","1597",Enrique B. Magalona,PH064508000,Negros Occidental,PH064500000,Region VI,PH060000000,"64508000",2019-12-31,111127.669999999998254,138926566.599999994039536,123.052000000000007,10.843000000000000
4272,"4158","2569","2625","1615",Silay City,PH064526000,Negros Occidental,PH064500000,Region VI,PH060000000,"64526000",2019-12-31,109904.751999999993131,209369169.699999988079071,123.079999999999998,10.766999999999999
4273,"4159","2570","2626","1612",Sagay City,PH064523000,Negros Occidental,PH064500000,Region VI,PH060000000,"64523000",2019-12-31,192636.505000000004657,292358966.800000011920929,123.396000000000001,10.851000000000001
4274,"4160","2571","2627","1601",Hinoba-An,PH064512000,Negros Occidental,PH064500000,Region VI,PH060000000,"64512000",2019-12-31,126702.354000000006636,402038209.800000011920929,122.575000000000003,9.585000000000001
4275,"4161","2572","2628","1616",City of Sipalay,PH064527000,Negros Occidental,PH064500000,Region VI,PH060000000,"64527000",2019-12-31,124406.145000000004075,327468625.100000023841858,122.477000000000004,9.749000000000001
4276,"4162","2573","2629","1601",Hinoba-An,PH064512000,Negros Occidental,PH064500000,Region VI,PH060000000,"64512000",2019-12-31,126702.354000000006636,402038209.800000011920929,122.575000000000003,9.585000000000001
